15	15	146.998	42.0019	0.00313178	0.00111699	147	42	147	42	147.002	42.0018	147.002	42.0018	147.002	42.0018	147.002	42.0017	147.002	42.0017	146.999	42.0016	146.996	42.0021	146.996	42.0021	146.996	42.0021	146.996	42.0021	146.996	42.0021	146.996	42.0021	146.996	42.0021	146.992	42.0054	
15	15	156.999	42.0001	0.00230148	0.00181153	157	42	157	42	157.001	42.0014	157.001	42.0014	157.001	42.0014	157.001	42.0031	157.001	42.0031	157.001	42.0031	156.996	41.9985	156.996	41.9985	156.996	41.9985	156.996	41.9985	156.996	41.9985	156.996	41.9985	156.996	41.9985	156.996	41.9985	
15	15	171.995	41.9969	0.00201558	0.001176	172	42	172	42	171.995	41.9963	171.995	41.9964	171.995	41.9964	171.995	41.9964	171.995	41.9964	171.995	41.9964	171.994	41.9965	171.994	41.9965	171.994	41.9965	171.994	41.9965	171.994	41.9965	171.994	41.9965	171.994	41.9965	171.994	41.9965	
15	15	197.001	41.9994	0.000269902	0.00117187	197	42	197	42	197.001	41.9979	197.001	41.9981	197.001	41.9981	197.001	41.9981	197.001	41.9981	197.001	41.9981	197.001	41.998	197	42.0008	197	42.0008	197	42.0008	197	42.0002	197	42.0002	197	42.0002	197	42.0002	
15	15	1031.99	42.0936	0.00313159	0.0455504	1032	42	1032	41.9992	1032	41.9992	1031.99	42.1093	1031.99	42.1093	1031.99	42.1093	1031.99	42.1093	1031.99	42.1093	1031.99	42.1093	1031.99	42.1171	1031.99	42.1256	1031.99	42.1256	1031.99	42.1218	1031.99	42.1218	1031.99	42.1153	1031.99	42.1153	
15	15	1062	41.999	0.0016134	0.00116171	1062	42	1062	42	1062	42	1062	42.0022	1062	41.9993	1062	41.9993	1062	41.9993	1062	41.9993	1062	41.9981	1062	41.9981	1062	41.9981	1062	41.998	1062	41.998	1062	41.998	1062	41.998	1062	41.998	
15	15	1082.01	41.9965	0.00716019	0.00375454	1082	42	1082	42	1082	41.9999	1082.02	41.9911	1082.02	41.9911	1082.02	41.9911	1082.02	41.9911	1082.02	41.9911	1082.02	41.9992	1082.02	41.9992	1082.02	41.9992	1082.01	41.9979	1082.01	41.9979	1082.01	41.9979	1082.01	41.9979	1082.02	42.0002	
15	15	1092.01	42.0014	0.00311728	0.0048145	1092	42	1092	42	1092	42	1092.01	41.995	1092.01	41.995	1092.01	41.995	1092.01	41.995	1092.01	41.995	1092.01	42.0065	1092.01	42.0067	1092.01	42.0067	1092	42.0054	1092	42.0054	1092	42.0053	1092	42.0053	1092	42.0053	
15	15	1132	42.0569	0.00131261	0.0228365	1132	42	1132	42	1132	42.0522	1132	42.0522	1132	42.0522	1132	42.0522	1132	42.0723	1132	42.0723	1132	42.0734	1132	42.069	1132	42.069	1132	42.069	1132	42.069	1132	42.069	1132	42.069	1132	42.069	
15	15	1167	41.9985	0.00218067	0.00188351	1167	42	1167	42	1167	42	1167	42	1167	42	1167	42	1167	41.9944	1167	41.9944	1167	41.9977	1167	41.9989	1167	41.9989	1167	41.9989	1167	41.9989	1167	41.9989	1167	41.9989	1167	41.9956	
